Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=2m28s"">2:28' Michael Knowles: 'They haven't given the definition of woman, but it's not the old definition of woman, which is: 'a person who's not a man.'''That's a pretty bad definition. According to that definition, all children would be women and all babies would be women. Also, the Holy Spirit of the Bible would be a woman according to that definition.","2022-03-29
05:50:22",0.1531,positive,0.6222222222222222,Yes,neutral
"“I don’t do dictionary, I do politics” says a guy who doesn’t understand how these 2 things are often and certainly in this instance interchangeable.","2022-03-29
05:48:45",0.34,positive,0.5714285714285714,Yes,neutral
Did he really say that other Supreme Court nominees have never been asked to define a women because it has never been controversial before until now? Did he forget the two people Trump nominated in 2018 and 2020 who weren't asked once that question? Ever since the green MNM conservatives have not been the same.,"2022-03-29
05:38:57",0.565,positive,0.39,No,anger
Well done David,"2022-03-29
05:36:05",0.2732,positive,0.0,No,neutral
'i'll talk to you man to man.'''aaaahahha'MK didn't pick up on that.,"2022-03-29
05:28:32",0.0,neutral,0.0,No,neutral
David taking Michael to school with precision.,"2022-03-29
05:22:28",0.0,neutral,0.0,Yes,neutral
This is the type of debates America needs,"2022-03-29
05:19:21",0.0,neutral,0.0,Yes,neutral
"The whole thing was spent badgering David about 'the definition of what a 'woman' is.' Jeez, that's all he has to discuss? Nothing about the severe wealth inequality, tax dodging by the rich, climate change, foreign policy, healthcare....???","2022-03-29
05:11:26",0.8606,positive,0.34375,Yes,disapproval
That was awesome :) !!!!! It seems all republican replicants have the same algorithms controlling their talking points. You can set your watch by them :),"2022-03-29
04:58:24",0.9056,positive,0.78125,Yes,admiration
if a woman is someone who isn't a man... then what is a man?,"2022-03-29
04:54:43",0.0,neutral,0.0,No,neutral
"To me the definition of gender is very simple, whatever the person says is their gender. There is no other physical, psychological or biological characteristic that applies to the entire cohort of man/woman. But I get not being drawn into the definition debate when talking about politics.","2022-03-29
04:50:09",-0.1531,negative,0.36230158730158735,No,neutral
The right: How can she not define what a woman is?''Me: There are 60 million Americans without healthcare right now and you brought me on your show to talk about culture war bullshit?,"2022-03-29
04:45:35",-0.8426,negative,0.5357142857142857,No,admiration
"Adult, female (meeting the biological characteristics distinguishable from males) of the human species…to Katanji “Are you a woman?”….“How do you know?”….","2022-03-29
04:44:29",0.03333333333333333,neutral,0.18888888888888888,No,neutral
David answered perfectly but are we really living in a world that we can't define what a woman is.,"2022-03-29
04:44:09",0.3818,positive,0.6,No,approval
Seems to me the definition of a woman would be someone who can carry and bith babies?,"2022-03-29
04:42:15",0.0,neutral,0.0,Yes,neutral
"There were good points made by both. I try to look behind the tribalism, my side vs your side stuff, and just promote what makes sense. I know that's rare. But the definition of woman obviously matters in a legal sense. There are legal protections for women. So that was an own by Knowles. Packman can be a bad faith actor as well. Why won't he give his definition of woman? He says he doesn't deal with definitions? Bullshit. He, like everyone else, uses definitions all the time. Will u define wealth disparities? I bet you would. He doesn't want to define woman because on one hand he would make the lgbtq...lmnop...crowd mad. Then on the other hand, perhaps he doesn't want to give the 'gender is only a social construct' definition because he knows that's bullshit too.  And if u want say you are this or that, that is fine. Just stop going off the deep end with pronouns and sports and controlling others, etc.","2022-03-29
04:41:54",0.6569,positive,0.5791666666666667,Yes,disapproval
"Of course it didn't go well, there was an obligatorily obtuse and bible-believin' definitionist far righty in the frame. 'David was honest and inspiring as usual.","2022-03-29
04:32:27",0.647,positive,0.7875,No,approval
"Pakman absolutely misheard what Michael said in regard to the question asked to Jackson. He didn’t say she was asking about the specific legal definition, or philosophical, etc","2022-03-29
04:31:48",0.128,positive,0.30624999999999997,Yes,approval
It’s not “I was talking about you and I Michael..”'It’s “I was talking about you and me Michael”.'You wouldn’t say “I was talking about i”.'No. It’s “I was talking about me”.'Adding a 2nd person in doesn’t mean you change “me” for “I” in this case.,"2022-03-29
04:27:48",-0.15625,negative,0.34375,No,approval
"David owned this guy, and he knew he made a mistake having him on.","2022-03-29
04:24:59",-0.34,negative,0.0,No,neutral
Imagine having the chad energy of Pakman. What a man.,"2022-03-29
04:22:43",0.2732,positive,0.0,No,disgust
"David, I would've loved it if you'd brought up your specific issues with definitions.'Your other video where you discussed them had many excellent points.'I'm not sure he would've had much to say had those points been raised.'Although, I'm sure he would've just pushed to goal post further and further.","2022-03-29
04:18:07",0.8376,positive,0.5777777777777777,Yes,love
"Disingenuous is a spot on call out. They want to push this narrative that she's the first SC nominee that can't define what a woman is when none of the other judges seated were put in that position in the first place. Any answer is going to 'trigger' and rile one side or the other. Barrett wasn't put to the same high level of inquisition, literally has maybe a fifth of the experience and qualifications that Brown has, but she's a pretty, Christian woman so she's the white, cough, pardon me, the right type. The whole thing is fucking rigged man.","2022-03-29
04:09:08",0.4785,positive,0.40144841269841264,No,disgust
Good job!,"2022-03-29
03:47:37",0.4926,positive,0.6000000000000001,No,admiration
"I just don’t know why you are called progressive.  Anything you say or do, is just “normal” here in New Zealand 🇳🇿","2022-03-29
03:35:46",0.1431818181818182,positive,0.5522727272727272,Yes,neutral
Well done!,"2022-03-29
03:26:56",0.3382,positive,0.0,No,neutral
"Too bad, Pakman. Lmao","2022-03-29
03:12:23",0.1027,positive,0.8333333333333333,Yes,amusement
For you. It didn't go well for you.,"2022-03-29
03:02:23",0.0,neutral,0.0,No,neutral
She said she couldn’t answer the question because she wasn’t a biologist. By saying that she is suggesting that to be a women is something of a biological nature. She didn’t say I’m not a social scientist or sociologist. Question answered.,"2022-03-29
02:56:33",-0.016666666666666666,neutral,0.06666666666666667,Yes,surprise
How does one define something so complicated as a human experience? And isn’t the concept of “woman” way more complicated than the function of an ovary?,"2022-03-29
02:47:30",-0.125,negative,0.65,Yes,neutral
Pakman “destroyed” Knowles. This should have been longer.,"2022-03-29
02:44:02",0.0,neutral,0.0,Yes,annoyance
I can’t believe we’ve come to a place where the left is no longer able to figure out what a woman is/isn’t.,"2022-03-29
02:31:10",-0.296,negative,0.3125,Yes,neutral
"Eh. This shouldn’t be even a debate. You’re either male or female and that’s defined by your chromosomes - that’s science and nobody can change that. This whole transgender debate, I’ll just say this. If you want to identify as a woman, change your name, have sexual reassignment surgery - go for it, it’s a free country. But at the end of the day you are not the sex you claim to be - again, science still matters. I’m not going to go out of my wAy to disrespect a transgender person or anything, but I’m not going to l, say, raise my kids teaching them a man can become a woman or a woman can be a man or that woman and man are the same thing. ''Those with gender dysphoria have a mental condition that has not been properly looked into to see what’s exactly going on mentally and actual treatment. Instead, we just go with it, because, why not. ''If this is the case, then then folks that claim to hearing voices that we ourselves cannot hear or see things that we cannot see must be real because they say so.","2022-03-29
02:23:42",-0.3071,negative,0.29791666666666666,Yes,annoyance
